county_id,action,expected_source,current_block_source,source_block_path,confidence,reason
c_rhodopes,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_nicosia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_limisol,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_famagusta,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_paphlagonia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_gangra,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_pompeiopolis,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_lycia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_rhodos,no_action,mod,both_exact,,not_needed,current county block already matches expected source class
c_caria,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_pamphylia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_nikaea,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_mysia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_prusa,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_dorylaion,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_phrygia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_ionia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_smyrna,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_aeolis,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_lydia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_laodikeia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_thyatira,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_hadrianeia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_chonae,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_bithynia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tarsos,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_honorias,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_vithynion,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_galatia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_hadrianopolis,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_cilicia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_sis,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_alexandretta,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tall_hamid,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_seleucia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_anamur,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_colonea,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_neokaisareia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_ablastha,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_lycandus,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_sebasteia,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_satala,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
c_tzamandos,no_action,mod,mod_exact,,not_needed,current county block already matches expected source class
